14	9.58333
39	11.7092
6	7.5
49	12.0551
82	12.663
84	12.6862
67	12.4513
12	9.20455
29	11.1859
12	9.20455
38	11.6667
21	10.5242
55	12.2115
55	12.2115
35	11.5278
42	11.8269
26	10.9722
5	7.08333
99	12.8326
93	12.7791
86	12.7083
84	12.6862
56	12.2348
72	12.5305
8	8.19444
36	11.5761
98	12.8241
47	11.9956
4	6.60714
69	12.4842
48	12.0259
71	12.5154
96	12.8066
15	9.75
26	10.9722
95	12.7976
28	11.1184
36	11.5761
29	11.1859
21	10.5242
21	10.5242
98	12.8241
20	10.4167
76	12.5872
51	12.1107
93	12.7791
65	12.4167
31	11.311
79	12.6264
84	12.6862
24	10.8088
84	12.6862
2	5.41667
41	11.7892
84	12.6862
2	5.41667
79	12.6264
38	11.6667
51	12.1107
75	12.5735
47	11.9956
95	12.7976
41	11.7892
84	12.6862
76	12.5872
37	11.6223
29	11.1859
44	11.8981
94	12.7885
81	12.6511
25	10.8929
35	11.5278
36	11.5761
76	12.5872
11	8.9881
53	12.1627
63	12.3801
23	10.7197
5	7.08333
9	8.48684
91	12.7599
77	12.6006
60	12.3214
96	12.8066
30	11.25
76	12.5872
50	12.0833
26	10.9722
51	12.1107
78	12.6136
9	8.48684
95	12.7976
68	12.4679
16	9.90385
39	11.7092
4	6.60714
47	11.9956
32	11.369
81	12.6511
56	12.2348
23	10.7197
32	11.369
15	9.75
36	11.5761
98	12.8241
22	10.625
48	12.0259
6	7.5
42	11.8269
86	12.7083
46	11.9643
39	11.7092
51	12.1107
11	8.9881
91	12.7599
92	12.7696
22	10.625
83	12.6747
69	12.4842
34	11.4773
86	12.7083
97	12.8154
41	11.7892
46	11.9643
95	12.7976
15	9.75
72	12.5305
2	5.41667
62	12.3611
12	9.20455
31	11.311
47	11.9956
19	10.3017
65	12.4167
94	12.7885
73	12.5452
83	12.6747
10	8.75
6	7.5
47	11.9956
62	12.3611
45	11.9318
59	12.3007
41	11.7892
91	12.7599
98	12.8241
87	12.7191
9	8.48684
43	11.8632
65	12.4167
18	10.1786
77	12.6006
16	9.90385
89	12.7399
67	12.4513
46	11.9643
99	12.8326
78	12.6136
30	11.25
15	9.75
16	9.90385
60	12.3214
88	12.7296
40	11.75
98	12.8241
13	9.40217
38	11.6667
64	12.3986
85	12.6974
100	12.8409
11	8.9881
24	10.8088
84	12.6862
86	12.7083
11	8.9881
29	11.1859
94	12.7885
48	12.0259
65	12.4167
39	11.7092
35	11.5278
34	11.4773
62	12.3611
78	12.6136
74	12.5595
38	11.6667
21	10.5242
55	12.2115
13	9.40217
99	12.8326
77	12.6006
97	12.8154
51	12.1107
56	12.2348
9	8.48684
16	9.90385
78	12.6136
20	10.4167
33	11.4244
56	12.2348
86	12.7083
63	12.3801
24	10.8088
51	12.1107
17	10.0463
76	12.5872
60	12.3214
61	12.3415
40	11.75
7	7.86765
3	6.05769
80	12.6389
44	11.8981
50	12.0833
86	12.7083
77	12.6006
61	12.3415
97	12.8154
91	12.7599
17	10.0463
61	12.3415
15	9.75
42	11.8269
100	12.8409
39	11.7092
56	12.2348
40	11.75
32	11.369
53	12.1627
12	9.20455
85	12.6974
17	10.0463
31	11.311
98	12.8241
84	12.6862
39	11.7092
97	12.8154
27	11.0473
8	8.19444
99	12.8326
15	9.75
39	11.7092
65	12.4167
46	11.9643
77	12.6006
18	10.1786
6	7.5
23	10.7197
39	11.7092
37	11.6223
17	10.0463
49	12.0551
67	12.4513
84	12.6862
36	11.5761
18	10.1786
13	9.40217
77	12.6006
73	12.5452
27	11.0473
15	9.75
51	12.1107
57	12.2575
13	9.40217
49	12.0551
36	11.5761
41	11.7892
16	9.90385
35	11.5278
3	6.05769
9	8.48684
69	12.4842
78	12.6136
23	10.7197
73	12.5452
66	12.4342
4	6.60714
12	9.20455
20	10.4167
70	12.5
11	8.9881
27	11.0473
58	12.2794
38	11.6667
98	12.8241
69	12.4842
44	11.8981
75	12.5735
71	12.5154
35	11.5278
39	11.7092
68	12.4679
76	12.5872
28	11.1184
33	11.4244
37	11.6223
66	12.4342
81	12.6511
72	12.5305
36	11.5761
90	12.75
75	12.5735
59	12.3007
48	12.0259
16	9.90385
19	10.3017
26	10.9722
32	11.369
66	12.4342
36	11.5761
49	12.0551
8	8.19444
48	12.0259
80	12.6389
2	5.41667
20	10.4167
73	12.5452
14	9.58333
55	12.2115
9	8.48684
59	12.3007
39	11.7092
49	12.0551
30	11.25
45	11.9318
24	10.8088
32	11.369
95	12.7976
2	5.41667
11	8.9881
67	12.4513
65	12.4167
88	12.7296
41	11.7892
30	11.25
52	12.1371
95	12.7976
89	12.7399
79	12.6264
93	12.7791
40	11.75
61	12.3415
92	12.7696
86	12.7083
53	12.1627
86	12.7083
22	10.625
88	12.7296
57	12.2575
55	12.2115
69	12.4842
85	12.6974
91	12.7599
8	8.19444
33	11.4244
72	12.5305
64	12.3986
33	11.4244
14	9.58333
83	12.6747
20	10.4167
64	12.3986
100	12.8409
94	12.7885
88	12.7296
50	12.0833
40	11.75
51	12.1107
93	12.7791
74	12.5595
96	12.8066
68	12.4679
39	11.7092
77	12.6006
4	6.60714
72	12.5305
67	12.4513
69	12.4842
55	12.2115
9	8.48684
77	12.6006
55	12.2115
97	12.8154
81	12.6511
36	11.5761
24	10.8088
56	12.2348
57	12.2575
38	11.6667
24	10.8088
62	12.3611
24	10.8088
35	11.5278
7	7.86765
34	11.4773
10	8.75
59	12.3007
89	12.7399
21	10.5242
68	12.4679
20	10.4167
100	12.8409
27	11.0473
61	12.3415
8	8.19444
49	12.0551
95	12.7976
6	7.5
37	11.6223
37	11.6223
84	12.6862
95	12.7976
22	10.625
64	12.3986
44	11.8981
21	10.5242
72	12.5305
41	11.7892
7	7.86765
80	12.6389
14	9.58333
19	10.3017
63	12.3801
50	12.0833
41	11.7892
55	12.2115
2	5.41667
5	7.08333
78	12.6136
33	11.4244
59	12.3007
9	8.48684
74	12.5595
100	12.8409
95	12.7976
55	12.2115
78	12.6136
45	11.9318
35	11.5278
82	12.663
10	8.75
31	11.311
52	12.1371
36	11.5761
85	12.6974
82	12.663
3	6.05769
49	12.0551
31	11.311
58	12.2794
22	10.625
73	12.5452
75	12.5735
22	10.625
25	10.8929
30	11.25
100	12.8409
96	12.8066
24	10.8088
87	12.7191
8	8.19444
59	12.3007
100	12.8409
46	11.9643
42	11.8269
42	11.8269
23	10.7197
91	12.7599
94	12.7885
82	12.663
88	12.7296
76	12.5872
60	12.3214
5	7.08333
1	4.65909
71	12.5154
31	11.311
71	12.5154
98	12.8241
73	12.5452
59	12.3007
40	11.75
56	12.2348
100	12.8409
83	12.6747
2	5.41667
77	12.6006
67	12.4513
21	10.5242
8	8.19444
89	12.7399
63	12.3801
94	12.7885
68	12.4679
10	8.75
13	9.40217
97	12.8154
45	11.9318
11	8.9881
94	12.7885
38	11.6667
41	11.7892
47	11.9956
10	8.75
30	11.25
97	12.8154
87	12.7191
79	12.6264
92	12.7696
19	10.3017
86	12.7083
45	11.9318
23	10.7197
11	8.9881
71	12.5154
74	12.5595
90	12.75
34	11.4773
21	10.5242
78	12.6136
71	12.5154
39	11.7092
49	12.0551
90	12.75
99	12.8326
95	12.7976
21	10.5242
92	12.7696
61	12.3415
80	12.6389
45	11.9318
27	11.0473
56	12.2348
80	12.6389
16	9.90385
79	12.6264
37	11.6223
2	5.41667
35	11.5278
55	12.2115
58	12.2794
100	12.8409
31	11.311
1	4.65909
20	10.4167
20	10.4167
95	12.7976
96	12.8066
86	12.7083
64	12.3986
48	12.0259
19	10.3017
8	8.19444
14	9.58333
87	12.7191
71	12.5154
86	12.7083
21	10.5242
90	12.75
53	12.1627
90	12.75
83	12.6747
93	12.7791
90	12.75
20	10.4167
70	12.5
63	12.3801
31	11.311
97	12.8154
1	4.65909
6	7.5
49	12.0551
40	11.75
99	12.8326
15	9.75
79	12.6264
11	8.9881
78	12.6136
98	12.8241
1	4.65909
46	11.9643
88	12.7296
71	12.5154
90	12.75
43	11.8632
80	12.6389
86	12.7083
72	12.5305
66	12.4342
97	12.8154
27	11.0473
90	12.75
30	11.25
1	4.65909
38	11.6667
15	9.75
49	12.0551
69	12.4842
59	12.3007
69	12.4842
15	9.75
14	9.58333
12	9.20455
2	5.41667
19	10.3017
91	12.7599
83	12.6747
49	12.0551
64	12.3986
88	12.7296
17	10.0463
9	8.48684
10	8.75
23	10.7197
70	12.5
100	12.8409
30	11.25
74	12.5595
74	12.5595
83	12.6747
52	12.1371
72	12.5305
84	12.6862
35	11.5278
17	10.0463
62	12.3611
47	11.9956
38	11.6667
55	12.2115
18	10.1786
46	11.9643
74	12.5595
91	12.7599
4	6.60714
11	8.9881
11	8.9881
37	11.6223
22	10.625
79	12.6264
9	8.48684
15	9.75
48	12.0259
9	8.48684
30	11.25
28	11.1184
51	12.1107
42	11.8269
78	12.6136
100	12.8409
98	12.8241
59	12.3007
14	9.58333
61	12.3415
65	12.4167
85	12.6974
1	4.65909
10	8.75
32	11.369
41	11.7892
30	11.25
69	12.4842
32	11.369
27	11.0473
98	12.8241
91	12.7599
98	12.8241
81	12.6511
13	9.40217
62	12.3611
76	12.5872
43	11.8632
33	11.4244
21	10.5242
24	10.8088
41	11.7892
98	12.8241
59	12.3007
11	8.9881
97	12.8154
94	12.7885
37	11.6223
82	12.663
87	12.7191
31	11.311
9	8.48684
2	5.41667
40	11.75
89	12.7399
45	11.9318
88	12.7296
49	12.0551
22	10.625
37	11.6223
73	12.5452
36	11.5761
96	12.8066
6	7.5
91	12.7599
50	12.0833
20	10.4167
97	12.8154
16	9.90385
95	12.7976
9	8.48684
54	12.1875
66	12.4342
93	12.7791
77	12.6006
38	11.6667
94	12.7885
84	12.6862
67	12.4513
36	11.5761
69	12.4842
24	10.8088
10	8.75
28	11.1184
36	11.5761
25	10.8929
94	12.7885
96	12.8066
22	10.625
6	7.5
70	12.5
30	11.25
42	11.8269
81	12.6511
88	12.7296
44	11.8981
17	10.0463
97	12.8154
66	12.4342
87	12.7191
15	9.75
57	12.2575
20	10.4167
15	9.75
28	11.1184
11	8.9881
80	12.6389
77	12.6006
52	12.1371
34	11.4773
45	11.9318
97	12.8154
97	12.8154
80	12.6389
81	12.6511
81	12.6511
61	12.3415
14	9.58333
2	5.41667
8	8.19444
20	10.4167
59	12.3007
68	12.4679
81	12.6511
49	12.0551
66	12.4342
65	12.4167
75	12.5735
51	12.1107
79	12.6264
77	12.6006
97	12.8154
42	11.8269
72	12.5305
46	11.9643
89	12.7399
96	12.8066
69	12.4842
17	10.0463
5	7.08333
22	10.625
56	12.2348
34	11.4773
78	12.6136
24	10.8088
63	12.3801
42	11.8269
56	12.2348
79	12.6264
69	12.4842
34	11.4773
74	12.5595
93	12.7791
81	12.6511
39	11.7092
100	12.8409
33	11.4244
71	12.5154
31	11.311
80	12.6389
53	12.1627
1	4.65909
97	12.8154
95	12.7976
50	12.0833
5	7.08333
100	12.8409
61	12.3415
