6371127.95	0.00	0.00	-20.80	0.00	0.00
6371127.74	0.00	0.00	-20.90	0.00	0.00
6371127.53	0.00	0.00	-21.00	0.00	0.00
6371127.32	0.00	0.00	-21.10	0.00	0.00
6371127.11	0.00	0.00	-21.20	0.00	0.00
6371126.90	0.00	0.00	-21.29	0.00	0.00
6371126.68	0.00	0.00	-21.39	0.00	0.00
6371126.47	0.00	0.00	-21.49	0.00	0.00
6371126.25	0.00	0.00	-21.59	0.00	0.00
6371126.04	0.00	0.00	-21.69	0.00	0.00
6371125.82	0.00	0.00	-21.79	0.00	0.00
6371125.60	0.00	0.00	-21.88	0.00	0.00
6371125.38	0.00	0.00	-21.98	0.00	0.00
6371125.16	0.00	0.00	-22.08	0.00	0.00
6371124.94	0.00	0.00	-22.18	0.00	0.00
6371124.72	0.00	0.00	-22.28	0.00	0.00
6371124.49	0.00	0.00	-22.37	0.00	0.00
6371124.27	0.00	0.00	-22.47	0.00	0.00
6371124.04	0.00	0.00	-22.57	0.00	0.00
6371123.82	0.00	0.00	-22.67	0.00	0.00
6371123.59	0.00	0.00	-22.77	0.00	0.00
6371123.36	0.00	0.00	-22.86	0.00	0.00
6371123.13	0.00	0.00	-22.96	0.00	0.00
6371122.90	0.00	0.00	-23.06	0.00	0.00
6371122.67	0.00	0.00	-23.16	0.00	0.00
6371122.44	0.00	0.00	-23.26	0.00	0.00
6371122.21	0.00	0.00	-23.36	0.00	0.00
6371121.97	0.00	0.00	-23.45	0.00	0.00
6371121.74	0.00	0.00	-23.55	0.00	0.00
6371121.50	0.00	0.00	-23.65	0.00	0.00
6371121.26	0.00	0.00	-23.75	0.00	0.00
6371121.03	0.00	0.00	-23.85	0.00	0.00
6371120.79	0.00	0.00	-23.94	0.00	0.00
6371120.55	0.00	0.00	-24.04	0.00	0.00
6371120.31	0.00	0.00	-24.14	0.00	0.00
6371120.07	0.00	0.00	-24.24	0.00	0.00
6371119.82	0.00	0.00	-24.34	0.00	0.00
6371119.58	0.00	0.00	-24.43	0.00	0.00
6371119.33	0.00	0.00	-24.53	0.00	0.00
6371119.09	0.00	0.00	-24.63	0.00	0.00
6371118.84	0.00	0.00	-24.73	0.00	0.00
6371118.59	0.00	0.00	-24.83	0.00	0.00
6371118.34	0.00	0.00	-24.93	0.00	0.00
6371118.09	0.00	0.00	-25.02	0.00	0.00
6371117.84	0.00	0.00	-25.12	0.00	0.00
6371117.59	0.00	0.00	-25.22	0.00	0.00
6371117.34	0.00	0.00	-25.32	0.00	0.00
6371117.09	0.00	0.00	-25.42	0.00	0.00
6371116.83	0.00	0.00	-25.51	0.00	0.00
6371116.58	0.00	0.00	-25.61	0.00	0.00
6371116.32	0.00	0.00	-25.71	0.00	0.00
6371116.06	0.00	0.00	-25.81	0.00	0.00
6371115.80	0.00	0.00	-25.91	0.00	0.00
6371115.54	0.00	0.00	-26.01	0.00	0.00
6371115.28	0.00	0.00	-26.10	0.00	0.00
6371115.02	0.00	0.00	-26.20	0.00	0.00
6371114.76	0.00	0.00	-26.30	0.00	0.00
6371114.50	0.00	0.00	-26.40	0.00	0.00
6371114.23	0.00	0.00	-26.50	0.00	0.00
6371113.97	0.00	0.00	-26.59	0.00	0.00
6371113.70	0.00	0.00	-26.69	0.00	0.00
6371113.43	0.00	0.00	-26.79	0.00	0.00
6371113.16	0.00	0.00	-26.89	0.00	0.00
6371112.89	0.00	0.00	-26.99	0.00	0.00
6371112.62	0.00	0.00	-27.08	0.00	0.00
6371112.35	0.00	0.00	-27.18	0.00	0.00
6371112.08	0.00	0.00	-27.28	0.00	0.00
6371111.81	0.00	0.00	-27.38	0.00	0.00
6371111.53	0.00	0.00	-27.48	0.00	0.00
6371111.26	0.00	0.00	-27.58	0.00	0.00
6371110.98	0.00	0.00	-27.67	0.00	0.00
6371110.70	0.00	0.00	-27.77	0.00	0.00
6371110.43	0.00	0.00	-27.87	0.00	0.00
6371110.15	0.00	0.00	-27.97	0.00	0.00
6371109.87	0.00	0.00	-28.07	0.00	0.00
6371109.58	0.00	0.00	-28.16	0.00	0.00
6371109.30	0.00	0.00	-28.26	0.00	0.00
6371109.02	0.00	0.00	-28.36	0.00	0.00
6371108.74	0.00	0.00	-28.46	0.00	0.00
6371108.45	0.00	0.00	-28.56	0.00	0.00
6371108.16	0.00	0.00	-28.65	0.00	0.00
6371107.88	0.00	0.00	-28.75	0.00	0.00
6371107.59	0.00	0.00	-28.85	0.00	0.00
6371107.30	0.00	0.00	-28.95	0.00	0.00
6371107.01	0.00	0.00	-29.05	0.00	0.00
6371106.72	0.00	0.00	-29.15	0.00	0.00
6371106.43	0.00	0.00	-29.24	0.00	0.00
6371106.13	0.00	0.00	-29.34	0.00	0.00
6371105.84	0.00	0.00	-29.44	0.00	0.00
6371105.55	0.00	0.00	-29.54	0.00	0.00
6371105.25	0.00	0.00	-29.64	0.00	0.00
6371104.95	0.00	0.00	-29.73	0.00	0.00
6371104.66	0.00	0.00	-29.83	0.00	0.00
6371104.36	0.00	0.00	-29.93	0.00	0.00
6371104.06	0.00	0.00	-30.03	0.00	0.00
6371103.76	0.00	0.00	-30.13	0.00	0.00
6371103.45	0.00	0.00	-30.22	0.00	0.00
6371103.15	0.00	0.00	-30.32	0.00	0.00
6371102.85	0.00	0.00	-30.42	0.00	0.00
6371102.54	0.00	0.00	-30.52	0.00	0.00
6371102.24	0.00	0.00	-30.62	0.00	0.00
6371101.93	0.00	0.00	-30.72	0.00	0.00
6371101.62	0.00	0.00	-30.81	0.00	0.00
6371101.31	0.00	0.00	-30.91	0.00	0.00
6371101.00	0.00	0.00	-31.01	0.00	0.00
6371100.69	0.00	0.00	-31.11	0.00	0.00
6371100.38	0.00	0.00	-31.21	0.00	0.00
6371100.07	0.00	0.00	-31.30	0.00	0.00
6371099.76	0.00	0.00	-31.40	0.00	0.00
6371099.44	0.00	0.00	-31.50	0.00	0.00
6371099.13	0.00	0.00	-31.60	0.00	0.00
6371098.81	0.00	0.00	-31.70	0.00	0.00
6371098.49	0.00	0.00	-31.79	0.00	0.00
6371098.17	0.00	0.00	-31.89	0.00	0.00
6371097.85	0.00	0.00	-31.99	0.00	0.00
6371097.53	0.00	0.00	-32.09	0.00	0.00
6371097.21	0.00	0.00	-32.19	0.00	0.00
6371096.89	0.00	0.00	-32.29	0.00	0.00
6371096.57	0.00	0.00	-32.38	0.00	0.00
6371096.24	0.00	0.00	-32.48	0.00	0.00
6371095.92	0.00	0.00	-32.58	0.00	0.00
6371095.59	0.00	0.00	-32.68	0.00	0.00
6371095.26	0.00	0.00	-32.78	0.00	0.00
6371094.94	0.00	0.00	-32.87	0.00	0.00
6371094.61	0.00	0.00	-32.97	0.00	0.00
6371094.28	0.00	0.00	-33.07	0.00	0.00
6371093.94	0.00	0.00	-33.17	0.00	0.00
6371093.61	0.00	0.00	-33.27	0.00	0.00
6371093.28	0.00	0.00	-33.37	0.00	0.00
6371092.95	0.00	0.00	-33.46	0.00	0.00
6371092.61	0.00	0.00	-33.56	0.00	0.00
6371092.27	0.00	0.00	-33.66	0.00	0.00
6371091.94	0.00	0.00	-33.76	0.00	0.00
6371091.60	0.00	0.00	-33.86	0.00	0.00
6371091.26	0.00	0.00	-33.95	0.00	0.00
6371090.92	0.00	0.00	-34.05	0.00	0.00
6371090.58	0.00	0.00	-34.15	0.00	0.00
6371090.24	0.00	0.00	-34.25	0.00	0.00
6371089.89	0.00	0.00	-34.35	0.00	0.00
6371089.55	0.00	0.00	-34.44	0.00	0.00
6371089.21	0.00	0.00	-34.54	0.00	0.00
6371088.86	0.00	0.00	-34.64	0.00	0.00
6371088.51	0.00	0.00	-34.74	0.00	0.00
6371088.16	0.00	0.00	-34.84	0.00	0.00
6371087.82	0.00	0.00	-34.94	0.00	0.00
6371087.47	0.00	0.00	-35.03	0.00	0.00
6371087.11	0.00	0.00	-35.13	0.00	0.00
6371086.76	0.00	0.00	-35.23	0.00	0.00
6371086.41	0.00	0.00	-35.33	0.00	0.00
6371086.06	0.00	0.00	-35.43	0.00	0.00
6371085.70	0.00	0.00	-35.52	0.00	0.00
6371085.35	0.00	0.00	-35.62	0.00	0.00
6371084.99	0.00	0.00	-35.72	0.00	0.00
6371084.63	0.00	0.00	-35.82	0.00	0.00
6371084.27	0.00	0.00	-35.92	0.00	0.00
6371083.91	0.00	0.00	-36.01	0.00	0.00
6371083.55	0.00	0.00	-36.11	0.00	0.00
6371083.19	0.00	0.00	-36.21	0.00	0.00
6371082.83	0.00	0.00	-36.31	0.00	0.00
6371082.46	0.00	0.00	-36.41	0.00	0.00
6371082.10	0.00	0.00	-36.51	0.00	0.00
6371081.73	0.00	0.00	-36.60	0.00	0.00
6371081.37	0.00	0.00	-36.70	0.00	0.00
6371081.00	0.00	0.00	-36.80	0.00	0.00
6371080.63	0.00	0.00	-36.90	0.00	0.00
6371080.26	0.00	0.00	-37.00	0.00	0.00
6371079.89	0.00	0.00	-37.09	0.00	0.00
6371079.52	0.00	0.00	-37.19	0.00	0.00
6371079.15	0.00	0.00	-37.29	0.00	0.00
6371078.78	0.00	0.00	-37.39	0.00	0.00
6371078.40	0.00	0.00	-37.49	0.00	0.00
6371078.03	0.00	0.00	-37.58	0.00	0.00
6371077.65	0.00	0.00	-37.68	0.00	0.00
6371077.27	0.00	0.00	-37.78	0.00	0.00
6371076.89	0.00	0.00	-37.88	0.00	0.00
6371076.51	0.00	0.00	-37.98	0.00	0.00
6371076.13	0.00	0.00	-38.08	0.00	0.00
6371075.75	0.00	0.00	-38.17	0.00	0.00
6371075.37	0.00	0.00	-38.27	0.00	0.00
6371074.99	0.00	0.00	-38.37	0.00	0.00
6371074.60	0.00	0.00	-38.47	0.00	0.00
6371074.22	0.00	0.00	-38.57	0.00	0.00
6371073.83	0.00	0.00	-38.66	0.00	0.00
6371073.44	0.00	0.00	-38.76	0.00	0.00
6371073.06	0.00	0.00	-38.86	0.00	0.00
6371072.67	0.00	0.00	-38.96	0.00	0.00
6371072.28	0.00	0.00	-39.06	0.00	0.00
6371071.89	0.00	0.00	-39.15	0.00	0.00
6371071.49	0.00	0.00	-39.25	0.00	0.00
6371071.10	0.00	0.00	-39.35	0.00	0.00
6371070.71	0.00	0.00	-39.45	0.00	0.00
6371070.31	0.00	0.00	-39.55	0.00	0.00
6371069.92	0.00	0.00	-39.65	0.00	0.00
6371069.52	0.00	0.00	-39.74	0.00	0.00
6371069.12	0.00	0.00	-39.84	0.00	0.00
6371068.72	0.00	0.00	-39.94	0.00	0.00
6371068.32	0.00	0.00	-40.04	0.00	0.00
6371067.92	0.00	0.00	-40.14	0.00	0.00
6371067.52	0.00	0.00	-40.23	0.00	0.00
6371067.12	0.00	0.00	-40.33	0.00	0.00
6371066.71	0.00	0.00	-40.43	0.00	0.00
6371066.31	0.00	0.00	-40.53	0.00	0.00
6371065.90	0.00	0.00	-40.63	0.00	0.00
6371065.50	0.00	0.00	-40.73	0.00	0.00
6371065.09	0.00	0.00	-40.82	0.00	0.00
6371064.68	0.00	0.00	-40.92	0.00	0.00
6371064.27	0.00	0.00	-41.02	0.00	0.00
6371063.86	0.00	0.00	-41.12	0.00	0.00
6371063.45	0.00	0.00	-41.22	0.00	0.00
6371063.03	0.00	0.00	-41.31	0.00	0.00
6371062.62	0.00	0.00	-41.41	0.00	0.00
6371062.21	0.00	0.00	-41.51	0.00	0.00
6371061.79	0.00	0.00	-41.61	0.00	0.00
6371061.37	0.00	0.00	-41.71	0.00	0.00
6371060.96	0.00	0.00	-41.80	0.00	0.00
6371060.54	0.00	0.00	-41.90	0.00	0.00
6371060.12	0.00	0.00	-42.00	0.00	0.00
6371059.70	0.00	0.00	-42.10	0.00	0.00
6371059.28	0.00	0.00	-42.20	0.00	0.00
6371058.85	0.00	0.00	-42.30	0.00	0.00
6371058.43	0.00	0.00	-42.39	0.00	0.00
6371058.01	0.00	0.00	-42.49	0.00	0.00
6371057.58	0.00	0.00	-42.59	0.00	0.00
6371057.15	0.00	0.00	-42.69	0.00	0.00
6371056.73	0.00	0.00	-42.79	0.00	0.00
6371056.30	0.00	0.00	-42.88	0.00	0.00
6371055.87	0.00	0.00	-42.98	0.00	0.00
6371055.44	0.00	0.00	-43.08	0.00	0.00
6371055.01	0.00	0.00	-43.18	0.00	0.00
6371054.58	0.00	0.00	-43.28	0.00	0.00
6371054.14	0.00	0.00	-43.37	0.00	0.00
6371053.71	0.00	0.00	-43.47	0.00	0.00
6371053.27	0.00	0.00	-43.57	0.00	0.00
6371052.84	0.00	0.00	-43.67	0.00	0.00
6371052.40	0.00	0.00	-43.77	0.00	0.00
6371051.96	0.00	0.00	-43.87	0.00	0.00
6371051.52	0.00	0.00	-43.96	0.00	0.00
6371051.08	0.00	0.00	-44.06	0.00	0.00
6371050.64	0.00	0.00	-44.16	0.00	0.00
6371050.20	0.00	0.00	-44.26	0.00	0.00
6371049.76	0.00	0.00	-44.36	0.00	0.00
6371049.31	0.00	0.00	-44.45	0.00	0.00
6371048.87	0.00	0.00	-44.55	0.00	0.00
6371048.42	0.00	0.00	-44.65	0.00	0.00
6371047.97	0.00	0.00	-44.75	0.00	0.00
6371047.53	0.00	0.00	-44.85	0.00	0.00
6371047.08	0.00	0.00	-44.94	0.00	0.00
6371046.63	0.00	0.00	-45.04	0.00	0.00
6371046.18	0.00	0.00	-45.14	0.00	0.00
6371045.72	0.00	0.00	-45.24	0.00	0.00
6371045.27	0.00	0.00	-45.34	0.00	0.00
6371044.82	0.00	0.00	-45.44	0.00	0.00
6371044.36	0.00	0.00	-45.53	0.00	0.00
6371043.91	0.00	0.00	-45.63	0.00	0.00
6371043.45	0.00	0.00	-45.73	0.00	0.00
6371042.99	0.00	0.00	-45.83	0.00	0.00
6371042.53	0.00	0.00	-45.93	0.00	0.00
6371042.07	0.00	0.00	-46.02	0.00	0.00
6371041.61	0.00	0.00	-46.12	0.00	0.00
6371041.15	0.00	0.00	-46.22	0.00	0.00
6371040.69	0.00	0.00	-46.32	0.00	0.00
6371040.22	0.00	0.00	-46.42	0.00	0.00
6371039.76	0.00	0.00	-46.52	0.00	0.00
6371039.29	0.00	0.00	-46.61	0.00	0.00
6371038.83	0.00	0.00	-46.71	0.00	0.00
6371038.36	0.00	0.00	-46.81	0.00	0.00
6371037.89	0.00	0.00	-46.91	0.00	0.00
6371037.42	0.00	0.00	-47.01	0.00	0.00
6371036.95	0.00	0.00	-47.10	0.00	0.00
6371036.48	0.00	0.00	-47.20	0.00	0.00
6371036.01	0.00	0.00	-47.30	0.00	0.00
6371035.53	0.00	0.00	-47.40	0.00	0.00
6371035.06	0.00	0.00	-47.50	0.00	0.00
6371034.58	0.00	0.00	-47.59	0.00	0.00
6371034.11	0.00	0.00	-47.69	0.00	0.00
6371033.63	0.00	0.00	-47.79	0.00	0.00
6371033.15	0.00	0.00	-47.89	0.00	0.00
6371032.67	0.00	0.00	-47.99	0.00	0.00
6371032.19	0.00	0.00	-48.09	0.00	0.00
6371031.71	0.00	0.00	-48.18	0.00	0.00
6371031.23	0.00	0.00	-48.28	0.00	0.00
6371030.75	0.00	0.00	-48.38	0.00	0.00
6371030.26	0.00	0.00	-48.48	0.00	0.00
6371029.78	0.00	0.00	-48.58	0.00	0.00
6371029.29	0.00	0.00	-48.67	0.00	0.00
6371028.80	0.00	0.00	-48.77	0.00	0.00
6371028.31	0.00	0.00	-48.87	0.00	0.00
6371027.82	0.00	0.00	-48.97	0.00	0.00
6371027.33	0.00	0.00	-49.07	0.00	0.00
6371026.84	0.00	0.00	-49.16	0.00	0.00
6371026.35	0.00	0.00	-49.26	0.00	0.00
6371025.86	0.00	0.00	-49.36	0.00	0.00
6371025.36	0.00	0.00	-49.46	0.00	0.00
6371024.87	0.00	0.00	-49.56	0.00	0.00
6371024.37	0.00	0.00	-49.66	0.00	0.00
6371023.88	0.00	0.00	-49.75	0.00	0.00
6371023.38	0.00	0.00	-49.85	0.00	0.00
6371022.88	0.00	0.00	-49.95	0.00	0.00
6371022.38	0.00	0.00	-50.05	0.00	0.00
6371021.88	0.00	0.00	-50.15	0.00	0.00
6371021.38	0.00	0.00	-50.24	0.00	0.00
6371020.87	0.00	0.00	-50.34	0.00	0.00
6371020.37	0.00	0.00	-50.44	0.00	0.00
6371019.86	0.00	0.00	-50.54	0.00	0.00
6371019.36	0.00	0.00	-50.64	0.00	0.00
6371018.85	0.00	0.00	-50.73	0.00	0.00
