19.02 11.8401
65.609 15.8163
24.5265 12.6641
62.0147 15.6529
47.245 14.8217
73.2422 16.1256
53.6246 15.2167
95.6383 16.8163
10.6461 10.1589
24.5228 12.6636
22.0306 12.3122
75.7097 16.2161
29.345 13.2597
49.2575 14.9532
98.3998 16.8847
35.18 13.8632
47.4483 14.8353
24.8243 12.704
83.2683 16.4686
3.73207 8.14185
47.981 14.8705
3.90151 8.20112
14.6193 11.0353
27.9166 13.0935
12.9536 10.6876
86.0743 16.5539
21.7383 12.2688
86.0564 16.5534
82.3765 16.4405
96.6092 16.8407
73.1562 16.1224
34.0867 13.7585
66.7995 15.8677
17.2836 11.5404
68.7023 15.9474
14.7015 11.0518
32.3149 13.581
62.7224 15.686
63.6818 15.7302
96.8163 16.8458
45.177 14.6792
94.804 16.795
5.59276 8.76176
96.803 16.8455
17.5579 11.5892
40.8538 14.3546
15.9349 11.292
88.6659 16.6292
10.8543 10.2091
43.4074 14.551
21.6037 12.2486
72.9981 16.1164
89.6952 16.6582
48.2395 14.8875
54.3156 15.2559
83.1719 16.4656
64.5622 15.77
97.8676 16.8718
23.7087 12.5524
17.9989 11.6665
23.6875 12.5495
87.2187 16.5876
13.5847 10.8225
47.4161 14.8331
93.9592 16.7731
26.3944 12.9071
2.27136 7.60511
8.94118 9.7281
79.5702 16.3494
89.4658 16.6518
69.666 15.9866
4.30655 8.34042
96.2745 16.8323
48.4184 14.8992
64.9688 15.7881
81.7339 16.4201
43.9883 14.5937
12.7466 10.6425
82.2131 16.4354
13.9238 10.8933
77.3803 16.2749
35.9826 13.9378
61.0295 15.6058
18.7959 11.8026
35.2852 13.873
20.0254 12.0041
15.0261 11.1163
71.6033 16.0631
13.9092 10.8903
74.3107 16.1653
19.6921 11.9504
48.6194 14.9122
78.8371 16.3248
52.3176 15.1408
74.673 16.1786
64.4543 15.7651
87.8741 16.6065
26.015 12.8591
63.6376 15.7282
9.09662 9.76894
57.6662 15.4372
3.07628 7.90674
57.7461 15.4414
72.4092 16.0941
22.432 12.3711
51.4752 15.0905
23.3832 12.507
29.3434 13.2596
67.3592 15.8915
26.0256 12.8604
81.1275 16.4005
14.3249 10.9757
87.026 16.582
86.2439 16.559
57.5399 15.4307
50.3082 15.0192
41.9762 14.4426
98.8023 16.8945
37.3595 14.0617
16.3912 11.3777
87.5041 16.5959
74.3555 16.1669
46.0908 14.7431
74.763 16.1819
17.8494 11.6404
22.7049 12.4106
35.0822 13.8539
11.1108 10.2702
64.4186 15.7635
39.5029 14.2448
94.163 16.7784
41.9649 14.4417
54.0608 15.2415
43.319 14.5444
3.45039 8.04199
31.827 13.5303
44.1609 14.6063
83.2801 16.4689
99.63 16.9143
22.5945 12.3946
56.2007 15.3597
22.9352 12.4436
24.7091 12.6886
55.1286 15.3012
91.7657 16.715
69.8001 15.992
41.3926 14.3972
25.5099 12.7941
8.88155 9.71234
15.9211 11.2894
8.2921 9.55398
4.47955 8.39892
19.9703 11.9952
43.5122 14.5587
66.4244 15.8517
58.2259 15.4662
24.7658 12.6962
12.2817 10.5396
36.3731 13.9735
76.3446 16.2386
86.568 16.5685
72.5871 16.1009
31.6473 13.5115
22.6632 12.4046
47.3473 14.8285
40.791 14.3496
47.2224 14.8202
17.4176 11.5643
44.2612 14.6136
94.546 16.7883
23.4096 12.5107
88.8658 16.6349
26.2454 12.8883
99.5021 16.9112
85.0703 16.5239
44.4379 14.6264
92.2624 16.7283
72.9203 16.1135
73.5574 16.1374
97.8858 16.8722
32.3891 13.5886
78.2125 16.3036
81.8906 16.4251
8.42663 9.59055
25.1035 12.7409
55.2063 15.3055
47.1751 14.817
80.0801 16.3663
71.876 16.0737
96.4857 16.8376
9.46738 9.86505
27.6833 13.0656
38.905 14.1949
58.4442 15.4774
20.8423 12.1325
58.6946 15.4901
43.1386 14.5309
42.5878 14.4894
10.4139 10.1024
8.3406 9.56719
41.2501 14.386
9.39742 9.84705
34.5672 13.8049
96.0702 16.8272
23.1561 12.475
7.83238 9.42705
26.6914 12.9443
57.7731 15.4428
91.2688 16.7015
51.0877 15.0671
81.3591 16.408
49.3964 14.962
39.1259 14.2135
37.3259 14.0587
90.2096 16.6725
3.51516 8.0651
39.8984 14.2774
24.4015 12.6473
93.5992 16.7637
46.1551 14.7476
68.5668 15.9418
96.7175 16.8434
44.8916 14.6589
55.9909 15.3483
76.141 16.2314
24.1452 12.6125
65.2747 15.8016
18.0904 11.6823
85.8619 16.5476
42.2167 14.4611
41.8243 14.4309
3.09207 7.91251
36.3967 13.9756
26.797 12.9574
75.9697 16.2253
52.1252 15.1294
90.2475 16.6735
5.46368 8.72085
11.2277 10.2978
53.0629 15.1844
1.02908 7.10887
52.7563 15.1665
27.8308 13.0833
1.45214 7.28227
19.5802 11.9323
95.6497 16.8165
75.9164 16.2234
83.7411 16.4832
22.4558 12.3745
29.4464 13.2713
3.62697 8.10479
61.2765 15.6177
76.1153 16.2305
2.10278 7.54002
62.9276 15.6956
61.0295 15.6058
4.54663 8.42145
79.0546 16.3321
74.0641 16.1562
40.6879 14.3413
65.2252 15.7994
51.7497 15.107
59.3481 15.5231
71.2018 16.0475
26.3042 12.8957
33.0614 13.657
60.0654 15.5588
2.06239 7.52432
50.236 15.0147
47.1885 14.8179
35.4395 13.8875
78.0205 16.297
27.9329 13.0955
61.3968 15.6235
72.5502 16.0995
94.8404 16.7959
37.3799 14.0635
35.8057 13.9215
66.9645 15.8748
84.1466 16.4957
38.5313 14.1633
23.7338 12.5559
88.1339 16.614
44.5871 14.6371
27.9623 13.099
19.1498 11.8616
39.7575 14.2658
53.748 15.2238
27.8297 13.0831
81.7246 16.4198
63.3009 15.7128
53.2688 15.1963
2.64783 7.74804
95.4013 16.8102
71.5424 16.0608
24.3818 12.6446
69.9273 15.9971
25.7673 12.8273
85.1832 16.5273
90.326 16.6757
80.8697 16.3922
47.1425 14.8148
3.54004 8.07396
41.1994 14.382
59.49 15.5302
16.0203 11.3082
44.5038 14.6311
69.0746 15.9626
53.8902 15.2319
54.8271 15.2845
62.5819 15.6795
82.5922 16.4474
45.9564 14.7338
8.06529 9.49174
80.0391 16.3649
49.0915 14.9426
94.0354 16.7751
98.1193 16.8779
5.67719 8.78836
9.17091 9.78834
31.4968 13.4956
31.0596 13.449
57.2677 15.4164
3.99488 8.23352
30.2994 13.3664
60.5932 15.5847
96.7927 16.8452
67.4938 15.8972
7.60494 9.3631
72.9332 16.114
85.3395 16.532
15.7518 11.2572
5.16417 8.62478
22.5506 12.3883
88.1905 16.6156
53.3345 15.2001
56.7441 15.3887
55.1332 15.3015
11.6074 10.3863
98.5179 16.8876
15.2604 11.1622
42.7473 14.5015
67.7969 15.9099
65.953 15.8313
38.8523 14.1905
56.7588 15.3895
71.7992 16.0707
37.9898 14.1168
63.495 15.7217
12.0093 10.4783
50.9939 15.0614
97.3004 16.8578
2.07872 7.53067
56.6484 15.3836
27.6167 13.0576
13.8104 10.8697
88.0339 16.6111
78.9297 16.3279
94.2667 16.7811
73.1027 16.1204
12.931 10.6827
16.0895 11.3212
36.4992 13.9849
50.8592 15.0531
10.6326 10.1557
12.1275 10.505
26.5028 12.9207
94.118 16.7773
47.7351 14.8543
79.8898 16.36
22.621 12.3985
33.4094 13.6918
37.69 14.0907
75.1097 16.1945
99.1814 16.9036
78.8497 16.3252
36.0574 13.9447
39.2591 14.2246
91.4295 16.7059
1.0284 7.10858
68.8139 15.952
81.9511 16.427
11.0401 10.2534
56.3696 15.3687
64.3886 15.7622
26.3256 12.8984
47.5472 14.8418
27.1705 13.0034
24.2825 12.6311
2.87367 7.83221
46.0459 14.74
95.2067 16.8053
27.2515 13.0133
76.7812 16.254
54.0782 15.2425
87.2782 16.5893
61.903 15.6476
8.0488 9.48718
33.8949 13.7397
1.5267 7.31234
26.5023 12.9206
8.14206 9.51289
11.4255 10.3441
9.35872 9.83707
76.7119 16.2516
76.0105 16.2268
6.60655 9.07299
11.8636 10.4452
31.3821 13.4834
80.8985 16.3931
59.0414 15.5077
33.6134 13.712
80.8581 16.3918
19.2604 11.8799
85.3799 16.5332
73.3477 16.1296
86.9724 16.5804
59.1065 15.511
43.2022 14.5357
29.7593 13.3065
84.7088 16.5129
6.21565 8.95505
22.9129 12.4404
82.6091 16.4479
16.6803 11.4311
13.7814 10.8637
74.9484 16.1886
10.629 10.1548
62.5637 15.6787
50.2733 15.017
10.9586 10.234
9.32289 9.82781
90.9016 16.6915
38.6544 14.1737
47.6212 14.8468
32.2159 13.5708
63.5227 15.723
93.7672 16.7681
32.2684 13.5762
95.6159 16.8157
17.7363 11.6206
53.5801 15.2142
55.9896 15.3483
35.6739 13.9093
15.7534 11.2575
75.6279 16.2131
57.5229 15.4298
88.8052 16.6331
13.9731 10.9035
61.5711 15.6318
73.2104 16.1244
28.0296 13.107
78.015 16.2968
65.6121 15.8164
83.9784 16.4906
93.7857 16.7686
75.2412 16.1992
9.1961 9.7949
67.1098 15.881
3.39232 8.0212
40.1163 14.2952
63.982 15.7439
27.4717 13.0401
65.7232 15.8213
94.7315 16.7931
26.53 12.9241
55.3514 15.3135
83.9384 16.4893
22.4966 12.3805
56.1244 15.3556
34.305 13.7796
87.4246 16.5936
81.7 16.419
72.1661 16.0848
79.7137 16.3541
57.5473 15.431
92.1823 16.7262
91.1633 16.6987
67.724 15.9068
6.84109 9.14256
40.5135 14.3273
80.096 16.3668
35.1335 13.8588
43.4644 14.5552
77.9982 16.2962
28.977 13.2177
87.3901 16.5926
76.6493 16.2494
43.9463 14.5907
10.2338 10.0581
63.6909 15.7306
13.5003 10.8047
32.1421 13.5631
22.4047 12.3671
46.3423 14.7604
44.2628 14.6137
30.0553 13.3395
59.9068 15.551
2.88335 7.83579
8.71845 9.66901
93.9382 16.7726
42.9368 14.5158
85.6518 16.5413
4.98572 8.56677
69.9059 15.9962
94.6402 16.7908
48.4717 14.9026
97.2905 16.8576
92.1175 16.7245
42.572 14.4882
19.152 11.862
76.5646 16.2464
73.1196 16.121
77.1658 16.2675
17.8276 11.6366
98.2384 16.8808
41.3013 14.39
14.6056 11.0325
91.3711 16.7043
62.6669 15.6835
44.6595 14.6423
89.796 16.661
90.611 16.6836
77.3605 16.2742
52.3198 15.1409
82.0426 16.4299
12.7953 10.6532
38.2273 14.1372
53.6844 15.2201
4.25463 8.32275
82.6126 16.448
84.5931 16.5094
57.5677 15.4321
7.8431 9.43004
24.0997 12.6062
85.4175 16.5343
73.5006 16.1353
84.6219 16.5103
25.2046 12.7542
91.6392 16.7116
5.73683 8.80707
86.9021 16.5783
95.5572 16.8142
35.6301 13.9052
80.2837 16.373
77.3555 16.2741
54.3363 15.2571
18.5398 11.7593
51.8412 15.1125
99.8222 16.9189
61.3082 15.6192
84.8111 16.516
3.09358 7.91307
16.6231 11.4206
80.8242 16.3907
63.8129 15.7362
29.8965 13.3218
49.8423 14.9901
7.02111 9.19535
60.6046 15.5852
44.6059 14.6385
28.9215 13.2113
30.2467 13.3606
24.2183 12.6224
6.84976 9.14511
73.023 16.1174
44.4267 14.6256
31.8097 13.5285
59.7358 15.5425
66.9092 15.8724
97.6293 16.8659
94.4512 16.7859
89.4106 16.6502
5.67965 8.78913
66.7028 15.8636
49.4411 14.9648
54.2672 15.2532
3.9871 8.23083
25.4409 12.7851
65.087 15.7933
67.4719 15.8963
93.8158 16.7694
54.864 15.2866
36.4448 13.98
58.3109 15.4706
40.9134 14.3593
89.3851 16.6495
21.6248 12.2518
97.6259 16.8658
20.6095 12.0963
57.514 15.4293
13.0433 10.707
47.3585 14.8293
32.5536 13.6055
46.0754 14.7421
5.25732 8.65484
44.3037 14.6167
56.4081 15.3708
12.6221 10.6152
48.1397 14.881
62.6163 15.6811
28.3166 13.1409
72.3487 16.0918
58.2822 15.4691
4.73095 8.48289
8.38086 9.57814
94.7355 16.7932
1.50948 7.30541
89.8469 16.6624
41.0512 14.3703
4.57953 8.43246
29.1353 13.2359
13.4636 10.7969
73.1763 16.1231
68.1913 15.9263
97.9625 16.8741
77.2275 16.2696
96.9063 16.8481
89.1429 16.6427
96.6826 16.8425
89.3219 16.6477
20.1963 12.0313
54.6155 15.2727
83.3103 16.4699
71.7268 16.0679
62.6971 15.6849
87.2895 16.5896
30.8238 13.4236
52.4568 15.149
33.7773 13.7282
57.8492 15.4467
72.4326 16.095
14.7983 11.0711
95.7275 16.8185
80.6084 16.3836
18.8256 11.8076
86.4802 16.5659
37.9244 14.1111
78.3423 16.308
51.0489 15.0647
39.0827 14.2098
45.2503 14.6844
41.6374 14.4163
45.6298 14.7111
22.0003 12.3077
34.2614 13.7754
44.7982 14.6523
58.8229 15.4967
38.2269 14.1372
29.3723 13.2629
98.7354 16.8929
15.4487 11.1989
39.9019 14.2777
65.5593 15.8141
67.1907 15.8844
91.5542 16.7093
39.0645 14.2083
24.6701 12.6834
38.2531 14.1395
16.6392 11.4235
10.9192 10.2246
95.8061 16.8205
67.0775 15.8796
80.2484 16.3718
24.8673 12.7097
43.8424 14.5831
70.4404 16.0175
71.5984 16.0629
30.1822 13.3535
73.2792 16.127
87.3214 16.5906
75.0057 16.1907
62.5776 15.6793
50.671 15.0416
14.9585 11.1029
36.9338 14.0239
16.1837 11.3389
74.8149 16.1837
74.9889 16.1901
55.243 15.3075
10.3556 10.0881
34.1246 13.7621
97.3896 16.86
45.8441 14.726
60.2712 15.5689
76.9298 16.2592
33.4716 13.698
20.3248 12.0516
48.4805 14.9032
25.8849 12.8424
99.8289 16.919
55.1745 15.3038
